time,a_x,a_y,a_z,g_x,g_y,g_z,temp
2021-01-31T16:31:44.047911079Z,0.190229,-0.979861,13.393825,3233.125000,-11650.625000,-2738.750000,10.562500
2021-01-31T16:31:44.063911774Z,-4.323831,-2.861816,9.830912,2069.375000,9432.500000,-2721.250000,10.562500
2021-01-31T16:31:44.079918095Z,-0.809970,-0.282353,8.744570,1535.625000,-4851.875000,-2458.750000,10.562500
2021-01-31T16:31:44.095917541Z,-0.667598,-0.716650,11.828918,-1736.875000,13.125000,-3185.000000,10.562500
2021-01-31T16:31:44.111915945Z,-3.152544,-1.086342,8.177471,3998.750000,6365.625000,-1662.500000,10.562500
2021-01-31T16:31:44.127910078Z,-0.476172,-0.244068,13.306486,214.375000,-8588.125000,-2401.875000,10.562500
2021-01-31T16:31:44.143907961Z,-2.413162,-1.016950,8.571091,-91.875000,8071.875000,-2646.875000,10.562500
2021-01-31T16:31:44.159902094Z,-1.381855,-0.290728,10.182656,2292.500000,-5026.875000,-1960.000000,10.437500
2021-01-31T16:31:44.175978517Z,-1.426122,-0.758525,10.794022,2292.500000,2261.875000,-2043.125000,10.437500
2021-01-31T16:31:44.192030722Z,-2.260021,-0.990629,9.065208,1391.250000,-1439.375000,-2139.375000,10.500000
2021-01-31T16:31:44.208118186Z,-1.485943,-1.040878,10.992627,2620.625000,-6492.500000,-1802.500000,10.500000
2021-01-31T16:31:44.224187473Z,-1.532603,-1.283749,10.047462,3023.125000,3119.375000,-1955.625000,10.500000
2021-01-31T16:31:44.240202022Z,-1.276571,-1.395016,9.990034,1658.125000,-5770.625000,-1968.750000,10.500000
2021-01-31T16:31:44.256200270Z,-1.551746,-1.290928,9.919446,1798.125000,205.625000,-1981.875000,10.500000
2021-01-31T16:31:44.272196278Z,-1.694118,-1.271785,9.316455,2200.625000,-953.750000,-2016.875000,10.500000
2021-01-31T16:31:44.288210099Z,-2.014757,-0.936790,9.175278,1150.625000,-2266.250000,-2288.125000,10.500000
2021-01-31T16:31:44.304215586Z,-2.629712,-1.019342,8.433503,1929.375000,3421.250000,-2170.000000,10.437500
2021-01-31T16:31:44.320207479Z,-1.472782,-0.619741,6.812366,1719.375000,-2266.250000,-1780.625000,10.500000
2021-01-31T16:31:44.336204113Z,-1.680958,-0.981057,9.108279,1658.125000,1286.250000,-2292.500000,10.500000
2021-01-31T16:31:44.352196996Z,-0.778864,0.055035,12.019149,4055.625000,-805.000000,-2030.000000,10.375000
2021-01-31T16:31:44.368200869Z,-2.084148,-1.599602,9.693325,1942.500000,-424.375000,-2016.875000,10.437500
2021-01-31T16:31:44.384211616Z,-1.770689,-1.121037,9.596415,1308.125000,-13.125000,-2244.375000,10.437500
2021-01-31T16:31:44.400205124Z,-1.512264,-0.600598,10.046266,2699.375000,638.750000,-2025.625000,10.500000
2021-01-31T16:31:44.416203789Z,-1.344766,-0.370888,11.155338,3745.000000,-1058.750000,-1986.250000,10.500000
2021-01-31T16:31:44.432204016Z,-1.604388,-1.718047,9.458827,1872.500000,498.750000,-2415.000000,10.375000
2021-01-31T16:31:44.448343822Z,-1.125823,-2.147558,10.118051,3465.000000,-4711.875000,-1806.875000,10.375000
2021-01-31T16:31:44.464343320Z,-0.247657,-0.993021,14.079369,3058.125000,-2791.250000,-2380.000000,10.500000
2021-01-31T16:31:44.480341203Z,-2.879762,-1.200001,10.135997,2476.250000,4007.500000,-2170.000000,10.500000
2021-01-31T16:31:44.496335961Z,-2.141576,-1.022932,8.194221,100.625000,-4436.250000,-2121.875000,10.500000
2021-01-31T16:31:44.512330980Z,-0.305085,-0.264407,11.779866,2887.500000,-1566.250000,-2108.750000,10.437500
2021-01-31T16:31:44.528331832Z,-1.378266,-0.476172,11.498709,3346.875000,179.375000,-1207.500000,10.375000
2021-01-31T16:31:44.544330392Z,-2.758924,-0.964308,10.126426,1890.000000,-4357.500000,-2161.250000,10.375000
2021-01-31T16:31:44.560328379Z,-1.958525,-0.650848,10.082158,3285.625000,-3521.875000,-1785.000000,10.375000
2021-01-31T16:31:44.576325846Z,-1.550549,-0.946361,10.870593,2935.625000,-3377.500000,-1767.500000,10.437500
2021-01-31T16:31:44.592323208Z,-1.828116,-0.856631,8.853443,2533.125000,-1369.375000,-1841.875000,10.500000
2021-01-31T16:31:44.608317446Z,-1.689333,-0.854238,9.550952,2852.500000,-4851.875000,-1855.000000,10.500000
2021-01-31T16:31:44.624311162Z,-1.494318,-1.184447,9.950554,3355.625000,-2445.625000,-1728.125000,10.500000
2021-01-31T16:31:44.640304410Z,-1.706082,-0.959522,9.351151,2445.625000,-2218.125000,-1666.875000,10.500000
2021-01-31T16:31:44.656310522Z,-1.923829,-1.316052,9.525827,2572.500000,-3031.875000,-1614.375000,10.437500
2021-01-31T16:31:44.672382830Z,-1.800599,-1.123430,8.760124,2541.875000,-612.500000,-1588.125000,10.437500
2021-01-31T16:31:44.688549823Z,-1.649851,-0.819542,9.597611,2327.500000,-4046.875000,-1610.000000,10.437500
2021-01-31T16:31:44.704582758Z,-1.716850,-0.811167,9.544970,2677.500000,-739.375000,-1548.750000,10.437500
2021-01-31T16:31:44.720577516Z,-1.749153,-0.782453,9.683753,2471.875000,-2432.500000,-1544.375000,10.437500
2021-01-31T16:31:44.736575764Z,-1.633101,-1.088734,9.988838,2918.125000,-3018.750000,-1325.625000,10.437500
2021-01-31T16:31:44.752570470Z,-1.546960,-1.133002,9.530612,3023.125000,-1194.375000,-1216.250000,10.500000
2021-01-31T16:31:44.768622154Z,-1.893919,-1.362713,8.938389,2345.000000,-157.500000,-1439.375000,10.437500
2021-01-31T16:31:44.784631026Z,-1.326820,-1.192822,9.436096,2406.250000,-1395.625000,-1391.250000,10.437500
2021-01-31T16:31:44.800623857Z,-1.459622,-0.888934,10.255639,3150.000000,-1400.000000,-1220.625000,10.437500
2021-01-31T16:31:44.816622209Z,-1.647458,-1.095913,9.464810,2441.250000,-1465.625000,-1260.000000,10.375000
2021-01-31T16:31:44.832618009Z,-1.544567,-1.048056,10.537991,2681.875000,-1981.875000,-1159.375000,10.437500
2021-01-31T16:31:44.848621726Z,-1.568495,-1.081556,9.298509,2883.125000,503.125000,-1229.375000,10.500000
2021-01-31T16:31:44.864628098Z,-1.574477,-1.141376,9.799806,2511.250000,-3088.750000,-1211.875000,10.437500
2021-01-31T16:31:44.880623117Z,-1.361516,-1.038485,9.413363,2467.500000,-393.750000,-1316.875000,10.437500
2021-01-31T16:31:44.896618604Z,-1.733600,-1.091127,9.895518,2699.375000,-2502.500000,-1220.625000,10.375000
2021-01-31T16:31:44.912609977Z,-1.515853,-1.128216,10.597812,2581.250000,-1413.125000,-1299.375000,10.375000
2021-01-31T16:31:44.928628641Z,-1.560120,-0.942772,10.322637,2406.250000,-1885.625000,-1229.375000,10.375000
2021-01-31T16:31:44.944641628Z,-1.616352,-0.845863,10.199407,2712.500000,-1946.875000,-1155.000000,10.437500
2021-01-31T16:31:44.960638001Z,-1.545763,-0.936790,10.049855,2633.750000,-1330.000000,-1150.625000,10.500000
2021-01-31T16:31:44.976632134Z,-1.557728,-0.823131,10.036695,2905.000000,-2030.000000,-1146.250000,10.437500
2021-01-31T16:31:44.992628299Z,-1.764707,-0.848256,10.210175,3053.750000,-1032.500000,-1246.875000,10.437500
2021-01-31T16:31:45.008628109Z,-1.594816,-1.022932,10.241282,3023.125000,-1588.125000,-1124.375000,10.437500
2021-01-31T16:31:45.024638960Z,-1.825724,-1.166501,10.004392,2808.750000,-1544.375000,-1181.250000,10.437500
2021-01-31T16:31:45.040635906Z,-1.467997,-1.166501,9.613165,3049.375000,-1925.000000,-1058.750000,10.437500
2021-01-31T16:31:45.056777431Z,-1.570888,-1.311267,10.208978,2756.250000,-2301.250000,-1080.625000,10.437500
2021-01-31T16:31:45.072775782Z,-1.319642,-1.058824,9.968499,2891.875000,-2738.750000,-1089.375000,10.375000
2021-01-31T16:31:45.088773926Z,-1.389034,-1.165305,10.655239,2673.125000,-2450.000000,-1093.750000,10.437500
2021-01-31T16:31:45.104769309Z,-1.511067,-1.070788,10.072588,2498.125000,-997.500000,-1286.250000,10.500000
2021-01-31T16:31:45.120769588Z,-1.509871,-1.115055,10.539186,2555.000000,-1513.750000,-2196.250000,10.500000
2021-01-31T16:31:45.136772471Z,-1.584049,-0.985843,9.869196,2213.750000,109.375000,-1281.875000,10.437500
2021-01-31T16:31:45.152764677Z,-1.668994,-1.024128,9.937392,2358.125000,-2100.000000,-1181.250000,10.437500
2021-01-31T16:31:45.168804486Z,-1.337588,-0.866202,10.734202,2926.875000,-1522.500000,-1120.000000,10.500000
2021-01-31T16:31:45.184931584Z,-1.740778,-0.829113,10.200603,2887.500000,-1071.875000,-1010.625000,10.500000
2021-01-31T16:31:45.200986236Z,-1.695315,-1.093520,10.103694,1325.625000,-2436.875000,-1054.375000,10.500000
2021-01-31T16:31:45.217085679Z,-1.436890,-0.801596,9.756735,3084.375000,-463.750000,-945.000000,10.500000
2021-01-31T16:31:45.233114759Z,-1.625923,-0.866202,8.807980,1981.875000,-2152.500000,-1080.625000,10.500000
2021-01-31T16:31:45.249110455Z,-1.605584,-0.751346,9.686146,2436.875000,-1798.125000,-1023.750000,10.437500
2021-01-31T16:31:45.265110629Z,-1.726421,-0.661615,9.975677,2572.500000,-669.375000,-1067.500000,10.500000
2021-01-31T16:31:45.281106117Z,-1.805385,-0.983450,10.322637,1946.875000,-1614.375000,-1080.625000,10.500000
2021-01-31T16:31:45.297154623Z,-1.563709,-0.719043,10.059426,2270.625000,-1150.625000,-1111.250000,10.500000
2021-01-31T16:31:45.313152194Z,-1.611566,-0.952343,10.621738,2756.250000,-2008.125000,-962.500000,10.500000
