time,a_x,a_z,a_y,g_x
2021-01-31T16:31:28.050057134Z,-0.568295,10.406385,-0.924826,1815.625
2021-01-31T16:31:28.066103977Z,-0.707079,9.918249,-0.942772,1452.5
2021-01-31T16:31:28.082097539Z,-0.528814,10.220942,-0.738186,1570.625
2021-01-31T16:31:28.098099904Z,-0.687937,10.260423,-0.753739,1505
2021-01-31T16:31:28.114096904Z,-0.701097,9.738789,-0.652044,1535.625
2021-01-31T16:31:28.130094894Z,-0.668794,10.132407,-0.680758,1150.625
2021-01-31T16:31:28.146100905Z,-0.646062,9.71127,-0.451047,1741.25
2021-01-31T16:31:28.162098321Z,-0.612563,10.179067,-0.946361,1649.375
2021-01-31T16:31:28.178160684Z,-0.425922,9.762716,-0.727418,2025.625
2021-01-31T16:31:28.194301431Z,-0.62692,9.954143,-0.911665,1671.25
2021-01-31T16:31:28.210384939Z,-0.544367,10.068997,-0.86022,1710.625
2021-01-31T16:31:28.226449073Z,-0.435494,9.809376,-0.894916,1890
2021-01-31T16:31:28.242543362Z,-0.498904,9.701699,-0.92004,1863.75
2021-01-31T16:31:28.258512186Z,-0.288335,10.420743,-0.648455,2397.5
2021-01-31T16:31:28.274475229Z,-0.504886,10.054641,-1.105484,2051.875
2021-01-31T16:31:28.290438011Z,-0.404387,10.279566,-1.197608,2095.625
2021-01-31T16:31:28.306398710Z,-0.463011,10.362118,-1.075574,2292.5
2021-01-31T16:31:28.322362066Z,-0.403191,10.109675,-1.427319,1728.125
2021-01-31T16:31:28.338322400Z,-0.413958,10.159925,-1.033699,1789.375
2021-01-31T16:31:28.354287370Z,-0.474975,10.378868,-0.904487,1653.75
2021-01-31T16:31:28.370251194Z,-0.607777,10.419547,-1.042074,1719.375
2021-01-31T16:31:28.386211112Z,-0.604188,10.222138,-0.930808,1658.125
2021-01-31T16:31:28.402175926Z,-0.348156,10.528419,-0.914058,1631.875
2021-01-31T16:31:28.418140739Z,-0.620937,10.516455,-0.629312,1820
2021-01-31T16:31:28.434105136Z,-0.805185,10.073784,-1.006182,1929.375
2021-01-31T16:31:28.450069012Z,-0.384048,10.097712,-0.958325,1828.75
2021-01-31T16:31:28.466044138Z,-0.585045,10.553544,-1.195215,1859.375
2021-01-31T16:31:28.482007858Z,-0.768096,10.042676,-0.897308,1540
2021-01-31T16:31:28.497967932Z,-0.488136,10.305886,-0.638884,2065
2021-01-31T16:31:28.513942642Z,-0.648455,10.137194,-0.762114,1850.625
2021-01-31T16:31:28.529906622Z,-0.648455,9.84168,-0.855434,1675.625
2021-01-31T16:31:28.545865707Z,-0.349352,10.15514,-1.129412,1841.875
2021-01-31T16:31:28.561825729Z,-0.527617,10.159925,-1.075574,1946.875
2021-01-31T16:31:28.577791584Z,-0.53001,10.344172,-1.049253,2051.875
2021-01-31T16:31:28.593756137Z,-0.564706,10.147961,-0.926022,1920.625
2021-01-31T16:31:28.609830427Z,-0.303888,10.748559,-1.09352,2432.5
2021-01-31T16:31:28.625794980Z,-0.425922,10.169496,-1.020539,2205
2021-01-31T16:31:28.641757190Z,-0.636491,10.292727,-1.225125,2021.25
2021-01-31T16:31:28.657723305Z,-0.424726,10.237692,-0.997807,2428.125
2021-01-31T16:31:28.673868843Z,-0.40678,10.028319,-0.904487,1925
2021-01-31T16:31:28.689874281Z,-0.39003,10.080962,-1.173679,1846.25
2021-01-31T16:31:28.705875291Z,-0.181855,10.231709,-1.277767,1881.25
2021-01-31T16:31:28.721835834Z,-0.595813,10.442278,-1.328017,1334.375
2021-01-31T16:31:28.737795856Z,-0.508475,10.193424,-0.89013,1382.5
2021-01-31T16:31:28.753755878Z,-0.058624,10.516455,-0.64008,1491.875
2021-01-31T16:31:28.769721265Z,-0.611366,9.97807,-0.70349,1767.5
2021-01-31T16:31:28.785683422Z,-0.719043,10.325029,-0.988236,1645
2021-01-31T16:31:28.801644017Z,-0.514457,10.454242,-0.728615,1990.625
2021-01-31T16:31:28.817609247Z,-0.473779,10.206585,-0.90688,2231.25
2021-01-31T16:31:28.833573019Z,-0.394816,10.085747,-0.940379,2021.25
2021-01-31T16:31:28.849533510Z,-0.464208,10.925629,-0.90688,2375.625
2021-01-31T16:31:28.865499626Z,-0.503689,10.176675,-0.853041,2655.625
2021-01-31T16:31:28.881462408Z,-0.285942,10.364511,-1.112662,2485
2021-01-31T16:31:28.897427326Z,-0.455833,10.152746,-1.129412,3036.25
2021-01-31T16:31:28.913390994Z,-0.398405,9.810574,-1.208375,2506.875
2021-01-31T16:31:28.929352579Z,-0.193819,9.781858,-1.338784,2331.875
2021-01-31T16:31:28.945314892Z,-0.308674,10.076177,-1.141376,2686.25
2021-01-31T16:31:28.961307153Z,-0.357727,9.946963,-1.293321,2016.875
2021-01-31T16:31:28.977306757Z,-0.48335,9.812965,-1.009771,1802.5
2021-01-31T16:31:28.993302560Z,-0.361316,10.329816,-0.9667,1968.75
2021-01-31T16:31:29.009302268Z,-0.515653,9.962516,-0.999003,1680
2021-01-31T16:31:29.025300154Z,-0.364905,10.090532,-0.790828,1732.5
2021-01-31T16:31:29.041293404Z,-0.776471,10.153944,-0.647258,1741.25
2021-01-31T16:31:29.057290456Z,-0.464208,10.335798,-0.429512,2174.375
2021-01-31T16:31:29.073288342Z,-0.881755,10.241282,-1.290928,2205
2021-01-31T16:31:29.089283779Z,-0.372084,9.946963,-0.803988,2992.5
2021-01-31T16:31:29.105281665Z,-0.339781,10.606186,-1.086342,2611.875
2021-01-31T16:31:29.121276582Z,-0.431904,10.171888,-1.125823,2078.125
2021-01-31T16:31:29.137271655Z,-0.07657,10.244871,-1.105484,2113.125
2021-01-31T16:31:29.153266519Z,-0.321835,10.443474,-1.137787,2257.5
2021-01-31T16:31:29.169297425Z,-0.403191,9.632307,-0.989432,1627.5
2021-01-31T16:31:29.185356142Z,-0.157926,10.662418,-0.902094,2349.375
2021-01-31T16:31:29.201441369Z,-0.4666,10.26162,-1.099502,2270.625
2021-01-31T16:31:29.217540814Z,-0.251246,10.295119,-1.021735,1627.5
2021-01-31T16:31:29.233860513Z,-0.399601,9.595219,-0.867398,1833.125
2021-01-31T16:31:29.249857669Z,-0.332602,10.281959,-1.058824,2016.875
2021-01-31T16:31:29.265837743Z,-0.013161,10.543973,-0.941576,1815.625
2021-01-31T16:31:29.281801619Z,-0.39003,10.011569,-1.032503,1890
2021-01-31T16:31:29.297765547Z,-0.20339,10.273583,-0.757328,1881.25
2021-01-31T16:31:29.313734735Z,-0.08016,9.885946,-0.824327,1960
2021-01-31T16:31:29.329692726Z,-0.301496,9.61795,-0.803988,1745.625
2021-01-31T16:31:29.345653529Z,-0.053839,9.931411,-0.765703,1706.25
2021-01-31T16:31:29.361611937Z,-0.293121,10.205389,-0.823131,1911.875
2021-01-31T16:31:29.377573573Z,-0.270389,9.943375,-0.875773,1728.125
2021-01-31T16:31:29.393536564Z,-0.147159,10.345367,-0.87338,1776.25
2021-01-31T16:31:29.409497679Z,-0.229711,10.254441,-0.723829,2205
2021-01-31T16:31:29.425461920Z,-0.21655,10.88136,-0.975075,2034.375
2021-01-31T16:31:29.441426056Z,-0.153141,10.497313,-0.819542,2248.75
2021-01-31T16:31:29.457386287Z,-0.209372,10.566705,-0.693919,2253.125
2021-01-31T16:31:29.473350631Z,-0.198604,10.448259,-1.025324,2642.5
2021-01-31T16:31:29.489314924Z,-0.234497,10.551151,-1.061217,2410.625
2021-01-31T16:31:29.505274633Z,0.007178,10.425529,-1.17009,2563.75
2021-01-31T16:31:29.521238978Z,-0.087338,10.213763,-1.171287,2358.125
2021-01-31T16:31:29.537199104Z,-0.197408,10.286745,-1.172483,2086.875
2021-01-31T16:31:29.553162407Z,-0.195015,9.793823,-1.06361,1955.625
2021-01-31T16:31:29.569121648Z,-0.143569,10.301102,-1.104288,2082.5
2021-01-31T16:31:29.585082451Z,-0.302692,10.264012,-0.818345,1855
2021-01-31T16:31:29.601046640Z,-0.242871,9.91466,-0.979861,1890
2021-01-31T16:31:29.617005256Z,-0.226122,9.856036,-1.018146,1575
2021-01-31T16:31:29.632964705Z,-0.20339,9.769895,-0.806381,1758.75
2021-01-31T16:31:29.648925091Z,-0.374477,9.962516,-0.856631,1378.125
2021-01-31T16:31:29.664929278Z,-0.290728,9.742377,-0.76331,1868.125
2021-01-31T16:31:29.680965913Z,-0.405583,10.327423,-0.625723,1548.75
2021-01-31T16:31:29.696973746Z,-0.318245,9.997212,-0.635294,1828.75
2021-01-31T16:31:29.712932935Z,-0.131605,9.919446,-0.874577,1951.25
2021-01-31T16:31:29.728927122Z,-0.125623,9.830912,-0.989432,1684.375
2021-01-31T16:31:29.744928185Z,-0.007178,9.905089,-1.176072,1951.25
2021-01-31T16:31:29.760892373Z,-0.092124,9.750752,-1.18684,1478.75
2021-01-31T16:31:29.776891925Z,0.252443,9.739985,-0.910469,1426.25
2021-01-31T16:31:29.792854968Z,-0.159123,10.303494,-0.930808,1483.125
2021-01-31T16:31:29.808816240Z,-0.017946,10.00798,-0.978664,805
2021-01-31T16:31:29.824780376Z,0.075374,10.00798,-0.922433,971.25
2021-01-31T16:31:29.840865811Z,-0.300299,10.336994,-0.648455,848.75
2021-01-31T16:31:29.856830677Z,-0.312263,10.553544,-0.654437,910
2021-01-31T16:31:29.872793876Z,-0.39003,10.723434,-0.547956,1264.375
2021-01-31T16:31:29.888774470Z,-0.264407,10.717452,-0.558724,1561.875
2021-01-31T16:31:29.904738919Z,-0.264407,10.892128,-0.869791,1981.875
2021-01-31T16:31:29.920703524Z,-0.413958,10.628918,-0.926022,1855
2021-01-31T16:31:29.936679223Z,-0.056231,10.630114,-0.86022,2266.25
2021-01-31T16:31:29.952640911Z,-0.267996,10.616954,-1.038485,2152.5
2021-01-31T16:31:29.968614318Z,-0.210568,10.419547,-0.865005,3220
2021-01-31T16:31:29.984635276Z,-0.148355,10.378868,-1.180858,2156.875
2021-01-31T16:31:30.000633891Z,-0.160319,10.348958,-1.312463,2205
2021-01-31T16:31:30.016640474Z,-0.087338,10.055838,-1.036092,2073.75
2021-01-31T16:31:30.032639297Z,-0.100499,9.834501,-1.099502,1828.75
2021-01-31T16:31:30.048636505Z,-0.141177,9.763913,-0.940379,1894.375
2021-01-31T16:31:30.064661525Z,-0.149551,9.932607,-0.960718,1750
2021-01-31T16:31:30.080660712Z,-0.239282,9.542577,-0.790828,1636.25
2021-01-31T16:31:30.096660629Z,-0.177069,9.851252,-0.721436,1750
2021-01-31T16:31:30.112656952Z,-0.39003,10.082158,-0.671187,1592.5
2021-01-31T16:31:30.128654941Z,-0.497707,9.839286,-0.736989,1820
2021-01-31T16:31:30.144652983Z,-0.221336,10.359726,-0.855434,1767.5
2021-01-31T16:31:30.160678471Z,-0.284746,10.348958,-0.600598,2069.375
2021-01-31T16:31:30.176904163Z,-0.163908,10.492528,-0.921237,2121.875
2021-01-31T16:31:30.192990900Z,-0.165105,10.491331,-1.042074,2170
2021-01-31T16:31:30.209177894Z,-0.040678,10.55833,-0.838684,2318.75
2021-01-31T16:31:30.225297235Z,-0.159123,10.532009,-1.026521,2336.25
2021-01-31T16:31:30.241424700Z,-0.111266,10.321441,-1.098306,2200.625
2021-01-31T16:31:30.257550081Z,-0.022732,10.551151,-1.015753,2419.375
2021-01-31T16:31:30.273760773Z,-0.344566,10.189835,-0.989432,2222.5
2021-01-31T16:31:30.289827355Z,-0.101695,10.356135,-0.963111,2423.75
2021-01-31T16:31:30.305845135Z,-0.329013,10.581062,-0.937986,2441.25
2021-01-31T16:31:30.321891561Z,-0.284746,10.132407,-0.684347,2467.5
2021-01-31T16:31:30.337894810Z,-0.300299,10.068997,-1.246661,1890
2021-01-31T16:31:30.353871394Z,-0.145962,9.584452,-0.68674,2148.125
2021-01-31T16:31:30.369833551Z,-0.142373,10.083356,-1.188036,1999.375
2021-01-31T16:31:30.385796698Z,-0.269193,10.131211,-0.993021,2130.625
2021-01-31T16:31:30.401759637Z,-0.509671,10.167104,-0.93679,2069.375
2021-01-31T16:31:30.417724294Z,-0.088534,9.735199,-0.98345,1850.625
2021-01-31T16:31:30.433716658Z,-0.184247,9.919446,-0.754936,2384.375
2021-01-31T16:31:30.449788604Z,-0.102891,10.094121,-0.951147,1964.375
2021-01-31T16:31:30.465754303Z,-0.143569,10.027123,-1.022932,2126.25
2021-01-31T16:31:30.481716929Z,-0.145962,10.126426,-0.946361,1876.875
2021-01-31T16:31:30.497678357Z,-0.141177,10.539186,-0.887737,1890
2021-01-31T16:31:30.513642962Z,-0.208176,10.192227,-0.898505,1894.375
2021-01-31T16:31:30.529606577Z,-0.262014,10.192227,-0.78006,1754.375
2021-01-31T16:31:30.545571651Z,-0.147159,10.54158,-0.765703,2121.875
2021-01-31T16:31:30.561534797Z,-0.327817,10.450653,-0.861416,2056.25
2021-01-31T16:31:30.577510131Z,-0.284746,10.516455,-0.836291,1942.5
2021-01-31T16:31:30.593475101Z,-0.150748,10.474581,-0.891326,2362.5
2021-01-31T16:31:30.609439237Z,0.088534,10.648061,-0.942772,2310
2021-01-31T16:31:30.625408634Z,-0.022732,10.912467,-0.991825,2432.5
2021-01-31T16:31:30.641479850Z,-0.128016,10.320245,-1.001396,2148.125
2021-01-31T16:31:30.657591691Z,-0.288335,10.340584,-1.061217,2187.5
2021-01-31T16:31:30.673686657Z,-0.116052,9.786645,-0.830309,2279.375
2021-01-31T16:31:30.689745999Z,-0.044267,10.157533,-0.952343,2218.125
2021-01-31T16:31:30.705784143Z,-0.061017,10.168301,-0.897308,2375.625
2021-01-31T16:31:30.721830777Z,-0.342174,9.894321,-0.95354,2191.875
2021-01-31T16:31:30.737910535Z,-0.161516,10.317852,-0.916451,2218.125
2021-01-31T16:31:30.753960034Z,-0.301496,9.949356,-0.80997,2288.125
2021-01-31T16:31:30.770022292Z,-0.172283,9.897911,-0.771685,2078.125
2021-01-31T16:31:30.786044187Z,0.017946,10.119246,-0.910469,2533.125
2021-01-31T16:31:30.802061655Z,-0.367298,10.072588,-0.792024,1946.875
2021-01-31T16:31:30.818068394Z,-0.125623,10.224532,-0.802792,2493.75
2021-01-31T16:31:30.834032322Z,-0.195015,10.161121,-1.026521,1172.5
2021-01-31T16:31:30.849994792Z,-0.066999,9.756735,-0.527617,1990.625
2021-01-31T16:31:30.865955283Z,-0.20339,10.222138,-0.690329,2126.25
2021-01-31T16:31:30.881918273Z,-0.242871,10.315458,-0.709472,2108.75
2021-01-31T16:31:30.897882149Z,-0.223729,10.168301,-0.744168,2104.375
2021-01-31T16:31:30.913845973Z,-0.284746,10.520043,-0.927219,2095.625
2021-01-31T16:31:30.929812817Z,-0.206979,9.970891,-0.811167,1995
2021-01-31T16:31:30.945774141Z,-0.289532,10.737792,-0.800399,2113.125
2021-01-31T16:31:30.961738902Z,-0.275175,10.353743,-0.87338,2021.25
2021-01-31T16:31:30.977783036Z,-0.468993,10.460224,-0.844666,2069.375
2021-01-31T16:31:30.993801181Z,-0.244068,10.445867,-0.948754,1960
2021-01-31T16:31:31.009799431Z,-0.272782,10.273583,-1.001396,2279.375
2021-01-31T16:31:31.025798150Z,-0.141177,10.297512,-0.996611,1828.75
2021-01-31T16:31:31.041938479Z,-0.075374,10.441081,-0.879362,2432.5
2021-01-31T16:31:31.057996779Z,-0.349352,10.176675,-0.95354,2025.625
2021-01-31T16:31:31.074004403Z,-0.141177,10.252048,-0.996611,1907.5
2021-01-31T16:31:31.090002393Z,-0.281157,10.137194,-1.052842,1863.75
2021-01-31T16:31:31.106003038Z,-0.228515,9.970891,-0.725025,1981.875
2021-01-31T16:31:31.121999778Z,-0.181855,10.090532,-0.892523,1925
2021-01-31T16:31:31.137996882Z,-0.331406,10.24846,-0.711865,1920.625
2021-01-31T16:31:31.154002579Z,-0.253639,9.870394,-0.62692,2056.25
2021-01-31T16:31:31.169997079Z,-0.208176,10.51167,-0.888934,2305.625
2021-01-31T16:31:31.185996162Z,-0.228515,9.98525,-0.894916,2415
2021-01-31T16:31:31.201990505Z,-0.223729,10.234102,-0.746561,2305.625
2021-01-31T16:31:31.217993807Z,-0.084945,10.283154,-0.599402,2655.625
2021-01-31T16:31:31.234005025Z,-0.228515,10.435099,-0.738186,2878.75
2021-01-31T16:31:31.250002077Z,-0.172283,10.323833,-0.687937,2848.125
2021-01-31T16:31:31.265999441Z,-0.195015,10.652846,-0.80997,3290
2021-01-31T16:31:31.281996962Z,-0.117248,10.670794,-0.882952,3040.625
2021-01-31T16:31:31.297992295Z,-0.078963,10.567901,-0.935594,3351.25
2021-01-31T16:31:31.314008149Z,-0.108873,10.352547,-1.075574,3075.625
2021-01-31T16:31:31.330006294Z,-0.040678,10.703095,-0.851845,3473.75
2021-01-31T16:31:31.346007148Z,-0.199801,10.170692,-0.961915,3272.5
2021-01-31T16:31:31.362003991Z,-0.128016,10.342977,-1.079163,2257.5
2021-01-31T16:31:31.378000470Z,-0.166301,10.110871,-0.746561,3622.5
2021-01-31T16:31:31.394024761Z,-0.293121,10.310673,-0.926022,3692.5
2021-01-31T16:31:31.410025407Z,-0.163908,10.242477,-0.869791,3723.125
2021-01-31T16:31:31.426026312Z,-0.307478,10.381261,-0.855434,3635.625
2021-01-31T16:31:31.442023052Z,-0.229711,9.689735,-1.222732,3635.625
2021-01-31T16:31:31.458020520Z,-0.26321,9.823733,-0.899701,3333.75
2021-01-31T16:31:31.474014916Z,-0.264407,10.195816,-0.709472,3920
2021-01-31T16:31:31.490010145Z,-0.431904,9.970891,-0.866202,3443.125
2021-01-31T16:31:31.506004228Z,-0.148355,10.048658,-0.879362,3171.875
2021-01-31T16:31:31.522000030Z,-0.45344,9.822537,-0.893719,3574.375
2021-01-31T16:31:31.537992499Z,-0.200997,9.695717,-0.838684,2957.5
2021-01-31T16:31:31.554003092Z,-0.105284,9.814162,-0.815953,2922.5
2021-01-31T16:31:31.569995873Z,-0.391227,9.559326,-0.891326,3136.875
2021-01-31T16:31:31.585992196Z,-0.307478,9.949356,-0.711865,2808.75
2021-01-31T16:31:31.602010289Z,-0.278764,9.966106,-0.684347,2730
2021-01-31T16:31:31.618006976Z,-0.221336,9.883554,-0.76331,3010
2021-01-31T16:31:31.634017048Z,-0.18664,10.109675,-0.821935,2961.875
2021-01-31T16:31:31.650349403Z,-0.229711,9.852448,-0.723829,2922.5
2021-01-31T16:31:31.666530044Z,-0.333799,10.217353,-0.747757,3276.875
2021-01-31T16:31:31.682653029Z,-0.230907,10.00798,-0.411566,2983.75
2021-01-31T16:31:31.698831118Z,-0.155533,10.116854,-0.831506,3136.875
2021-01-31T16:31:31.715139880Z,-0.2668,10.219746,-0.880559,3403.75
2021-01-31T16:31:31.731200419Z,-0.144766,10.24846,-0.922433,3193.75
2021-01-31T16:31:31.747240960Z,-0.068195,10.287941,-0.963111,2953.125
2021-01-31T16:31:31.763226814Z,-0.256032,9.997212,-1.055235,3084.375
2021-01-31T16:31:31.779204960Z,-0.095713,9.832108,-1.056431,2463.125
2021-01-31T16:31:31.795165294Z,-0.149551,10.236496,-0.865005,2677.5
2021-01-31T16:31:31.811130003Z,-0.240479,10.254441,-0.699901,2598.75
2021-01-31T16:31:31.827099816Z,-0.204586,10.398011,-0.607777,2130.625
2021-01-31T16:31:31.843063431Z,-0.181855,10.283154,-0.661615,2559.375
2021-01-31T16:31:31.859023557Z,-0.361316,10.286745,-0.684347,2463.125
2021-01-31T16:31:31.874993579Z,-0.238086,9.409776,-0.765703,1876.875
2021-01-31T16:31:31.890956517Z,-0.200997,10.402797,-0.374477,2401.875
2021-01-31T16:31:31.906946173Z,-0.392423,9.609575,-0.519243,2174.375
2021-01-31T16:31:31.922909059Z,-0.223729,9.949356,-0.568295,1960
2021-01-31T16:31:31.938874862Z,-0.191426,9.974482,-0.551546,2607.5
2021-01-31T16:31:31.954836290Z,-0.422333,10.112068,-0.624527,2218.125
2021-01-31T16:31:31.970800738Z,-0.083749,9.755538,-0.524028,2598.75
2021-01-31T16:31:31.986765447Z,-0.2668,10.00798,-0.781257,3154.375
2021-01-31T16:31:32.002730156Z,-0.09332,9.848858,-0.642473,2826.25
2021-01-31T16:31:32.018694969Z,-0.147159,9.806983,-0.857827,2765
2021-01-31T16:31:32.034658585Z,-0.032303,10.040283,-0.70349,2848.125
2021-01-31T16:31:32.050623554Z,-0.136391,10.017551,-0.891326,2743.125
2021-01-31T16:31:32.066588888Z,-0.209372,10.066606,-0.9667,2100
2021-01-31T16:31:32.082552503Z,-0.026321,9.857233,-0.84347,2200.625
2021-01-31T16:31:32.098517680Z,-0.25005,10.316655,-0.800399,2170
2021-01-31T16:31:32.114482493Z,-0.235693,9.937392,-0.7669,1890
2021-01-31T16:31:32.130445223Z,-0.25005,10.31187,-0.770489,2170
2021-01-31T16:31:32.146406078Z,-0.324227,9.888339,-0.519243,2139.375
2021-01-31T16:31:32.162409536Z,-0.116052,10.21137,-0.801596,2148.125
2021-01-31T16:31:32.178487731Z,-0.282353,9.832108,-0.783649,2135
2021-01-31T16:31:32.194524417Z,-0.277567,10.159925,-0.888934,2165.625
2021-01-31T16:31:32.210507094Z,-0.01675,10.037891,-1.064806,2069.375
2021-01-31T16:31:32.226501385Z,-0.246461,9.534202,-0.836291,1898.75
2021-01-31T16:31:32.242460886Z,-0.278764,9.734003,-0.667598,1741.25
2021-01-31T16:31:32.263310093Z,-0.338584,9.824929,-0.721436,1728.125
2021-01-31T16:31:32.279289073Z,-0.334995,9.896714,-0.556331,1868.125
2021-01-31T16:31:32.295251438Z,-0.42353,9.972089,-0.537189,2091.25
2021-01-31T16:31:32.311215470Z,-0.332602,10.034302,-0.575474,2257.5
2021-01-31T16:31:32.327176116Z,-0.114855,9.889536,-0.740579,2485
2021-01-31T16:31:32.343139315Z,-0.357727,9.890733,-0.930808,2590
2021-01-31T16:31:32.359098815Z,-0.094516,9.79502,-0.995414,2410.625
2021-01-31T16:31:32.375059357Z,-0.229711,9.91466,-1.004985,2555
2021-01-31T16:31:32.391021983Z,-0.129212,9.909874,-0.824327,2371.25
2021-01-31T16:31:32.406982525Z,-0.294317,10.25803,-1.052842,2178.75
2021-01-31T16:31:32.422953588Z,-0.114855,10.046266,-0.855434,2349.375
2021-01-31T16:31:32.438952359Z,-0.247657,10.293922,-1.040878,2336.25
2021-01-31T16:31:32.454950035Z,-0.13998,9.799806,-0.824327,2130.625
2021-01-31T16:31:32.470944952Z,-0.106481,10.022337,-0.959522,2454.375
2021-01-31T16:31:32.486944555Z,-0.309871,10.100104,-0.722632,2270.625
2021-01-31T16:31:32.502942857Z,-0.282353,10.131211,-0.812363,2520
2021-01-31T16:31:32.518964231Z,-0.31346,10.58824,-0.952343,2616.25
2021-01-31T16:31:32.534963157Z,-0.277567,10.199407,-0.805185,2568.125
2021-01-31T16:31:32.550961511Z,-0.15673,10.466206,-0.849452,2362.5
2021-01-31T16:31:32.566955751Z,-0.214158,9.92184,-0.832702,2541.875
2021-01-31T16:31:32.582948375Z,-0.222532,10.024731,-1.012164,2069.375
2021-01-31T16:31:32.598946156Z,-0.185444,10.009177,-0.924826,2178.75
2021-01-31T16:31:32.614946176Z,-0.429512,10.171888,-0.68674,2030
2021-01-31T16:31:32.630943905Z,-0.202193,10.165908,-0.664008,1916.25
2021-01-31T16:31:32.646945436Z,-0.425922,10.122837,-0.709472,1973.125
2021-01-31T16:31:32.662990195Z,-0.124427,10.131211,-0.624527,2240
2021-01-31T16:31:32.679181616Z,-0.270389,10.283154,-0.921237,2148.125
2021-01-31T16:31:32.695266634Z,-0.283549,10.133603,-0.789631,1680
2021-01-31T16:31:32.711300455Z,-0.196211,10.375278,-0.698704,2174.375
2021-01-31T16:31:32.727351880Z,-0.209372,9.716056,-0.684347,1640.625
2021-01-31T16:31:32.743352526Z,-0.22014,10.043874,-0.853041,1859.375
2021-01-31T16:31:32.759351609Z,-0.228515,10.063015,-0.778864,1780.625
2021-01-31T16:31:32.775351525Z,-0.272782,10.362118,-0.652044,2060.625
2021-01-31T16:31:32.791349306Z,-0.388834,9.907482,-0.525225,1990.625
2021-01-31T16:31:32.807351826Z,0.282353,10.256834,-1.418944,1876.875
2021-01-31T16:31:32.823349086Z,-0.447458,9.91466,-1.128216,1951.25
2021-01-31T16:31:32.839346242Z,-0.195015,10.252048,-1.138984,1566.25
2021-01-31T16:31:32.855344700Z,-0.12682,10.328619,-0.21655,2222.5
2021-01-31T16:31:32.871342272Z,-0.295514,9.590433,-0.820738,2498.125
2021-01-31T16:31:32.887506507Z,-0.254836,10.532009,-0.775275,2104.375
2021-01-31T16:31:32.903502517Z,-0.212961,10.325029,-0.747757,2170
2021-01-31T16:31:32.919501600Z,-0.547956,9.984053,-1.067199,1780.625
2021-01-31T16:31:32.935501724Z,-0.092124,9.820145,-0.772882,1487.5
2021-01-31T16:31:32.951498359Z,0.02991,10.485349,-0.947558,1286.25
2021-01-31T16:31:32.967495099Z,-0.391227,10.010373,-1.033699,787.5
2021-01-31T16:31:32.983491681Z,0.011964,10.423136,-0.72024,564.375
2021-01-31T16:31:32.999490035Z,-0.472582,10.40519,-0.555135,809.375
2021-01-31T16:31:33.015489014Z,-0.392423,10.393225,-0.375673,354.375
2021-01-31T16:31:33.031488253Z,-0.07657,10.760524,-0.324227,1098.125
2021-01-31T16:31:33.047483846Z,-0.442672,10.539186,-0.587438,1395.625
2021-01-31T16:31:33.063482460Z,-0.400798,10.670794,-0.67358,1115.625
2021-01-31T16:31:33.079483887Z,-0.403191,10.310673,-0.741775,1658.125
2021-01-31T16:31:33.095482448Z,-0.270389,10.572687,-0.727418,1618.75
2021-01-31T16:31:33.111480646Z,-0.222532,10.292727,-0.451047,2095.625
2021-01-31T16:31:33.127488426Z,-0.431904,10.070194,-0.856631,2314.375
2021-01-31T16:31:33.143510008Z,-0.135194,9.281759,-0.957129,2454.375
2021-01-31T16:31:33.159511539Z,0.21655,10.082158,-1.245464,2117.5
2021-01-31T16:31:33.175588172Z,0.056231,9.889536,-1.252643,2730
2021-01-31T16:31:33.191650325Z,0.137587,10.024731,-1.152144,1400
2021-01-31T16:31:33.207737218Z,-0.327817,9.375079,-0.556331,2143.75
2021-01-31T16:31:33.223923639Z,0.464208,11.292927,-0.814756,1456.875
2021-01-31T16:31:33.239935743Z,-0.100499,9.747163,-0.878166,2362.5
2021-01-31T16:31:33.255998834Z,-0.327817,10.660025,-1.128216,796.25
2021-01-31T16:31:33.271964428Z,0.196211,10.823934,-0.867398,1312.5
2021-01-31T16:31:33.287934085Z,-0.522832,9.262616,-0.969093,380.625
2021-01-31T16:31:33.303896658Z,0.196211,11.077573,-0.588634,157.5
2021-01-31T16:31:33.319856679Z,-0.256032,10.516455,-0.914058,1063.125
2021-01-31T16:31:33.335832585Z,-0.180658,10.996217,-0.916451,-533.75
2021-01-31T16:31:33.351796617Z,-0.262014,10.939985,-0.699901,700
2021-01-31T16:31:33.367755909Z,-0.252443,10.660025,-0.331406,472.5
2021-01-31T16:31:33.383735305Z,-0.105284,10.829915,-0.608973,651.875
2021-01-31T16:31:33.399695118Z,-0.038285,10.548759,-0.775275,1386.875
2021-01-31T16:31:33.415655556Z,-0.138784,10.537991,-0.768096,1338.75
2021-01-31T16:31:33.431619744Z,0.224925,10.488937,-0.958325,1824.375
2021-01-31T16:31:33.447584765Z,-0.172283,9.816555,-1.26341,1430.625
2021-01-31T16:31:33.463546297Z,0.034696,10.326227,-1.025324,1583.75
2021-01-31T16:31:33.479508558Z,0.031107,9.622737,-1.117448,1973.125
2021-01-31T16:31:33.495587117Z,0.077767,9.704092,-1.379462,1811.25
2021-01-31T16:31:33.511546774Z,-0.053839,10.055838,-1.133002,2187.5
2021-01-31T16:31:33.527512472Z,-0.155533,9.620343,-0.893719,1811.25
2021-01-31T16:31:33.543474577Z,0.455833,10.875379,-0.9667,1981.875
